CumulativeImmune,CumulativePopulation,CumulativeSick,CumulativeSusceptible,CumulativeVaccinated,ProportionImmune,ProportionSick,ProportionSusceptible,ProportionVaccinated,immunityPeriod,infectiousPeriod,socialDistancingLevels,vaccinationRate,openmole$experiment,temp
4014.7,11498.4,3573.4,2967.4,942.9,0.3491,0.3107,0.2582,0.082,9.880660185,2.637280211,1.92925103,3.97E-01,106,9.92E-04
4092.3,12094.5,3837.9,3076.9,1087.4,0.3381,0.3174,0.2549,0.0897,9.362769461,3.50523384,1.163438629,1.94E+00,103,0.00486193
4302.6,12365.2,3923.5,3139.1,1000,0.3478,0.3173,0.2542,0.0806,9.042190212,3.341662891,2.183725761,8.11E-01,102,0.00202768
4015.8,11552.7,3442.2,2989.9,1104.8,0.3474,0.2979,0.2592,0.0955,10.21882402,2.439408895,2.523999694,1.48E+00,95,0.003708301
4084.1,11807.3,3731.5,3058.7,933,0.346,0.3159,0.2592,0.079,9.067651048,3.093240682,1.983435294,8.30E-01,92,0.00207467
4171.2,12061.4,3585.3,3056.6,1248.3,0.3458,0.2973,0.2536,0.1034,10.26356688,2.392687436,1.173359246,1.88E+00,99,0.004698135
4135.1,11991.9,3777.7,3059.4,1019.7,0.3446,0.3151,0.2556,0.0847,9.404112046,3.306588424,2.415916726,1.22E+00,96,0.003052688
4113.7,11888.3,3593.6,3047,1134,0.346,0.3026,0.2565,0.0949,9.533707211,2.350985655,1.10796649,1.71E+00,101,0.00427145
4245,12214.7,3785.1,3121.3,1063.3,0.3473,0.3101,0.256,0.0868,9.209326447,2.770254199,1.06793308,1.68E+00,94,0.004204031
4190.6,11828.4,3658.2,3051.8,927.8,0.3543,0.3093,0.2581,0.0785,9.070246841,2.323854249,1.673235137,1.81E-01,98,4.51E-04
4199.6,12029.1,3760.1,3092.6,976.8,0.3491,0.3123,0.2574,0.0811,9.184931304,2.792447499,1.012358177,1.19E+00,97,0.002973304
3836.7,10937.4,3292.8,2850.7,957.2,0.3506,0.3011,0.2611,0.0874,10.37954574,2.285288779,2.432967865,1.15E+00,91,0.002884283
4014.8,11717.7,3468,3047.6,1187.3,0.3424,0.2961,0.2606,0.101,9.583998275,2.470056153,2.469658276,1.93E+00,80,0.004830153
4163.5,12106.8,3832.4,3087.5,1023.4,0.3438,0.3166,0.2552,0.0844,9.357224558,3.405206865,2.407482472,1.31E+00,90,0.003271889
3911,11194.8,3468.4,2889,926.4,0.3493,0.3098,0.2585,0.0823,10.30090264,2.551750845,1.154356375,2.43E-01,93,6.08E-04
4040,11757.2,3791.2,2986.6,939.4,0.3437,0.3224,0.2542,0.0798,9.722816562,3.4582983,1.090355107,2.65E-01,76,6.63E-04
4159.7,11846.2,3659,3035.9,991.6,0.351,0.309,0.2566,0.0836,10.03145272,2.682772634,2.675455246,1.33E-01,89,3.32E-04
4141.6,12124.7,3854.6,3109.5,1019,0.3414,0.3179,0.2568,0.0841,9.429517469,3.472893643,2.921101018,6.74E-01,88,0.001684954
3921.4,11050.9,3511.4,2652.9,965.2,0.3547,0.3178,0.2401,0.0871,10.82628702,3.755398436,1.366805646,1.51E+00,84,0.00376512
4252.7,12165.9,3841.4,3090.1,981.7,0.3495,0.3157,0.2542,0.0807,9.140194284,3.040274105,2.372762014,5.86E-01,87,0.001464929
3974.9,11090.6,3338.7,2778.3,998.7,0.3584,0.3008,0.2507,0.0898,10.96318558,2.261087232,1.834531004,1.13E+00,86,0.002831738
4332.8,12236.7,3781.6,3141,981.3,0.3537,0.309,0.2571,0.08,9.065932063,2.45777242,1.96834309,5.90E-01,72,0.001475309
3780.9,10785.8,3297,2761.7,946.2,0.3502,0.3058,0.2566,0.0873,10.67225185,2.575564004,1.629405759,1.30E+00,82,0.003260515
4268.7,12122.3,3622.6,3086.2,1144.8,0.352,0.2991,0.2549,0.0941,9.517020379,2.097602762,1.065549254,1.59E+00,81,0.003973483
4389.6,12271.6,3732.3,3127.8,1021.9,0.3575,0.3042,0.2553,0.083,9.26990583,2.061713949,1.121004297,5.63E-01,71,0.001408636
4306.2,12268.4,3765.2,3146,1051,0.3507,0.3067,0.2568,0.0855,9.544323891,2.525628644,2.927635063,6.89E-01,78,0.001723671
3898,11241.2,3555.4,2870.8,917,0.3464,0.3162,0.2556,0.0814,10.32695241,3.692951992,1.200931771,7.56E-02,79,1.89E-04
4171,12055.7,3655.7,3050.5,1178.5,0.3457,0.3034,0.2533,0.0977,9.84573279,2.498728905,2.186959386,1.63E+00,77,0.004084808
4052.5,11706.5,3403,3018.7,1232.3,0.3463,0.2908,0.2582,0.1053,9.932153433,2.013585935,2.460856373,1.74E+00,75,0.004354238
3952.1,11530.6,3634,2932.9,1011.6,0.3425,0.3152,0.2547,0.0876,10.24579444,3.795458884,2.105646972,1.39E+00,74,0.003482643
3984.1,11493,3601.4,2985.8,921.7,0.3466,0.3133,0.26,0.0802,9.664222372,2.820155349,2.315862946,4.54E-01,73,0.001136198
3926.5,11474.3,3592.9,2913.1,1041.8,0.3421,0.313,0.2542,0.0907,10.00835316,3.294581006,1.074781653,1.94E+00,85,0.004839923
4250.6,12060.1,3803.4,3039.1,967,0.3522,0.3153,0.2526,0.08,9.566751817,2.697711673,1.396462594,2.32E-01,52,5.79E-04
4041,11497,3480.7,2935.9,1039.4,0.3512,0.3026,0.2561,0.0902,10.4215971,2.452647381,1.961623851,9.51E-01,24,0.002377835
4241.5,12277.4,3924.9,3095.3,1015.7,0.3453,0.3196,0.2525,0.0827,9.67772531,3.320434167,1.547770899,5.92E-01,83,0.001480412
3824,10686.2,3269.2,2652.9,940.1,0.3575,0.306,0.2486,0.0876,10.91711188,2.649941829,2.145162147,5.95E-01,70,0.001487113
4202.8,11958.2,3730.8,3025.3,999.3,0.3512,0.3119,0.2538,0.0827,10.0790477,2.788186195,1.971361633,2.47E-01,3,6.17E-04
4211.5,12070.2,3748.4,3057.5,1052.8,0.3483,0.3106,0.2542,0.087,9.748054034,2.767483952,1.479785087,9.00E-01,69,0.002248884
3827,10934.8,3445.1,2686.9,975.8,0.35,0.3153,0.246,0.0889,10.67457775,3.918428163,2.660337542,1.41E+00,4,0.003523331
3896.5,10944.8,3342.9,2753.4,952,0.3559,0.3055,0.2517,0.0869,10.83715194,2.733001196,2.357399298,1.25E+00,68,0.003116954
3949.4,11825.6,3805,3037.1,1034.1,0.3337,0.3217,0.257,0.0873,9.603854401,3.997507423,2.619051608,1.43E+00,9,0.003578313
4287.5,12196.5,3778.9,3155.2,974.9,0.3515,0.3098,0.2589,0.08,9.047959026,2.635246167,2.743396933,1.72E-01,66,4.31E-04
3999,11846.2,3730.3,3039.2,1077.7,0.3374,0.3148,0.257,0.0906,9.872385094,3.869121171,2.74657357,1.66E+00,63,0.004148327
4130.1,11803,3651.8,3038.5,982.6,0.3495,0.3094,0.2577,0.0832,9.320677563,2.707913349,2.629679258,4.95E-01,64,0.001238528
4161,12219.9,3976.6,3083.3,999,0.3405,0.3254,0.2522,0.0817,9.115305292,3.970706495,1.979719082,7.03E-01,59,0.001758626
4218.5,11947.2,3617.4,3048.7,1062.6,0.3529,0.3028,0.2557,0.0886,10.29516215,2.568009435,2.907932849,7.39E-01,60,0.001848035
4272.5,11854.4,3621.1,2894.1,1066.7,0.3601,0.3055,0.2447,0.0897,10.89597519,2.428195407,1.190772428,5.53E-01,62,0.001382985
3988.6,11147.1,3480.5,2713.9,964.1,0.3576,0.3125,0.244,0.086,10.85078618,3.25619755,1.579231193,2.62E-01,6,6.56E-04
4316,12637.8,4111.5,3174,1036.3,0.3412,0.3256,0.2517,0.0815,9.223889103,3.932228181,1.196214288,9.33E-01,67,0.002332909
4200,12129,3884,3065.9,979.1,0.3462,0.3202,0.2529,0.0807,9.46741837,3.33576497,1.295007291,1.11E-01,55,2.78E-04
3933.7,11123.3,3351.3,2720,1118.3,0.3537,0.3014,0.2447,0.1004,10.94511981,2.921036826,2.785921544,1.83E+00,65,0.004582999
4049.8,11773.9,3665.7,2980.3,1078.1,0.3439,0.3114,0.2534,0.0913,9.900533336,3.011904158,1.379836636,1.80E+00,45,0.004487579
4101.4,12193.5,3915.9,3102,1074.2,0.3359,0.3211,0.2548,0.0876,9.562482589,3.841889064,2.045724381,1.54E+00,53,0.003861802
4155.1,11904.2,3553.5,3072.3,1123.3,0.3489,0.2984,0.2585,0.0938,9.496528131,2.11351222,1.311525071,1.55E+00,54,0.003882071
3860.3,10962.8,3257.1,2827.8,1017.6,0.3521,0.2972,0.2581,0.0923,10.73500028,2.206442869,2.346078605,1.36E+00,57,0.003405828
4041.5,11535.4,3591.6,2957.5,944.8,0.3501,0.3113,0.2564,0.0817,9.86050219,2.522739547,1.298747364,5.40E-01,44,0.001349965
3938.1,11323.5,3474.3,2833.5,1077.6,0.3475,0.307,0.2507,0.0945,10.64714356,3.155990141,1.68377738,1.76E+00,50,0.004398513
4136.3,12187.9,3838,3127.6,1086,0.339,0.3151,0.2573,0.0889,9.088743791,3.439945644,2.487013502,1.66E+00,42,0.004137881
4253.5,12088.9,3698.8,3058.8,1077.8,0.3516,0.3061,0.2532,0.0889,10.02292018,2.398653554,1.503094046,1.13E+00,43,0.00281747
4149.4,11858.3,3665.3,3008.7,1034.9,0.3496,0.3092,0.2542,0.0869,9.642930333,2.616900374,1.679286917,1.05E+00,51,0.002624558
4123,11697.9,3578.4,3022.2,974.3,0.3524,0.3058,0.2588,0.0831,9.952698188,2.415157612,2.827391472,3.88E-01,49,9.70E-04
4065.1,11597.1,3590.2,2939.3,1002.5,0.3503,0.3095,0.254,0.0861,10.27111083,2.65868073,1.650841896,6.90E-01,56,0.00172581
4082.2,11621.7,3613.5,2924.7,1001.3,0.3513,0.3111,0.252,0.0859,10.54829096,2.94247458,1.462805712,2.21E-01,58,5.53E-04
4225.1,12302.2,3896.6,3129.7,1050.8,0.3431,0.3168,0.2549,0.085,9.396442735,3.360481654,2.644891825,1.20E+00,38,0.002997109
4043.8,11714.5,3644.1,3001.4,1025.2,0.3451,0.3111,0.2566,0.0874,9.831006238,3.104766185,2.861146408,1.28E+00,46,0.003211633
3864.1,11027.5,3406.8,2840.5,916.1,0.3504,0.3089,0.2578,0.0829,10.3281173,2.585918899,1.355886229,3.45E-01,41,8.63E-04
4044.7,11360.2,3441.6,2888.8,985.1,0.3557,0.3032,0.2548,0.0862,10.61728423,2.349016216,2.174729459,6.58E-03,33,1.65E-05
4043.3,11218.9,3385.4,2793.6,996.6,0.3604,0.3016,0.2491,0.0888,10.96056242,2.273384056,2.485767115,4.28E-01,39,0.001070076
4299.7,12287.4,3799.7,3111.3,1076.7,0.3499,0.3094,0.2537,0.0875,9.853264689,2.608576519,1.389726166,9.50E-01,40,0.002374852
3818.7,10991.3,3254.2,2845.6,1072.8,0.347,0.2962,0.2594,0.0972,10.47780686,2.185069077,1.296763116,1.72E+00,13,0.004311564
3958.1,11147.9,3424.6,2758.6,1006.6,0.355,0.3072,0.2476,0.0901,10.84578977,3.013303323,2.840238459,9.76E-01,37,0.002441001
3975.9,11794.5,3654.7,3006,1157.9,0.3368,0.3102,0.2551,0.0977,10.06027688,3.761847587,2.806321253,1.96E+00,36,0.004891057
4149,11804.3,3709.9,3016.6,928.8,0.3513,0.3142,0.2559,0.0786,9.494847708,2.652280987,1.319752809,2.52E-01,48,6.31E-04
3998.9,11178,3426,2789.7,963.4,0.3575,0.3067,0.2498,0.0859,10.84096187,2.657732304,1.704615434,4.83E-01,47,0.001208024
3900.1,11300.9,3537.2,2877.2,986.4,0.3448,0.313,0.255,0.087,10.40769248,3.798099608,2.788742221,8.26E-01,14,0.002065232
4160.7,11969.5,3763.5,3052.5,992.8,0.3477,0.3145,0.2551,0.0827,9.898506906,3.039930427,2.283165329,1.70E-01,34,4.24E-04
4158.7,11777.4,3546.4,3048.9,1023.4,0.353,0.3012,0.2593,0.0867,9.403095205,2.039492209,1.820987941,1.18E+00,35,0.002939986
4016.9,11621.2,3649.9,2980.3,974.1,0.3453,0.3141,0.2572,0.0834,9.810303936,2.863128123,1.471877451,1.36E+00,29,0.003392883
4272.7,12226.7,3798,3110.3,1045.7,0.3492,0.3106,0.2547,0.0852,9.328632086,2.892301043,2.241434279,1.06E+00,32,0.002644736
4136.4,11963.2,3545.3,3098.7,1182.8,0.3456,0.2963,0.2592,0.0988,9.376611297,2.375240134,2.801327007,1.67E+00,61,0.004173241
4118.5,11656.2,3510.8,3072.2,954.7,0.3531,0.3012,0.264,0.0816,9.040166671,2.140468129,2.463553185,4.28E-01,31,0.001069317
4062.6,11550.1,3453.6,2992.8,1041.1,0.3517,0.2989,0.2594,0.0899,10.31746411,2.046713633,1.889706874,1.14E+00,28,0.002840579
4043,11234.8,3382.4,2812.9,996.5,0.3598,0.3012,0.2509,0.0882,10.97513556,2.244099799,1.055675286,2.34E-01,15,5.84E-04
4007,11797.7,3812.9,3009.8,968,0.3394,0.3234,0.2559,0.0818,9.525219875,3.809899783,1.870540064,9.93E-01,30,0.00248359
4089.9,12002.5,3861,3075.6,976,0.3404,0.3217,0.2567,0.0812,9.305368535,3.603982327,2.499541547,4.76E-01,27,0.001190758
4133.5,11983,3794,3014.6,1040.9,0.3446,0.3166,0.2519,0.0868,10.19210325,3.230241973,1.027563231,6.08E-01,23,0.001518891
4096.7,11906.3,3793.1,3005.2,1011.3,0.3438,0.3186,0.2531,0.0846,9.92243919,3.347976042,1.177144152,5.66E-01,25,0.001415134
3984.5,11465,3514.8,2938.6,1027.1,0.347,0.3068,0.2572,0.0891,10.27474987,2.849631096,2.973810866,1.30E+00,26,0.003239721
4245.2,12095.7,3768.5,3081.2,1000.8,0.3507,0.3117,0.2551,0.0824,9.464872677,2.723842267,2.637071187,5.10E-01,17,0.001276111
3862.2,11249.8,3455.1,2878.7,1053.8,0.3432,0.3072,0.2563,0.0934,10.41700879,3.329245135,2.689552586,1.69E+00,21,0.004217324
4170.2,12010.2,3797.9,3048.7,993.4,0.3471,0.3163,0.2542,0.0824,9.457532187,3.259389215,2.494773389,5.98E-01,20,0.001495866
3989.4,11700.4,3647.2,2988.2,1075.6,0.3407,0.3116,0.2555,0.0917,9.911595321,3.201731669,1.623564047,1.78E+00,12,0.004440715
4049.5,11710.9,3675.2,2984.8,1001.4,0.3457,0.3138,0.2549,0.0853,10.11616742,3.054386115,1.117354835,8.32E-01,11,0.002079638
4059.5,11618.2,3439.6,2956.3,1162.8,0.3495,0.2961,0.2546,0.0997,10.49371657,2.138913827,1.45607499,1.63E+00,10,0.004067115
4058.4,11822.2,3777.1,2997.6,989.1,0.3431,0.3196,0.2536,0.0835,10.15423519,3.477552715,1.133855641,3.34E-01,22,8.34E-04
4108.2,11922.4,3727.5,3026.9,1059.8,0.3445,0.3127,0.2541,0.0888,9.627008618,3.116277877,1.754594471,1.53E+00,19,0.003833799
4083.8,11588.5,3579.8,2996.1,928.8,0.3523,0.3091,0.2586,0.0801,9.631043347,2.294067592,1.226788975,4.35E-01,16,0.001087622
4156.2,11784.5,3608.3,3040.4,979.6,0.3525,0.3062,0.2581,0.0831,9.913380525,2.241408608,1.707975678,3.96E-01,7,9.90E-04
4086.7,11793.2,3691.7,3044.3,970.5,0.3464,0.3132,0.2585,0.0823,9.387475782,2.98347334,2.501300573,5.55E-01,8,0.001387334
3976.1,11594.2,3491.8,2962.8,1163.5,0.343,0.3011,0.2557,0.1002,10.34737526,2.884395237,2.621875555,1.79E+00,18,0.004471497
4216.9,11855.5,3557.8,2981.5,1099.3,0.3555,0.3,0.2519,0.0924,10.71860673,2.250081522,1.662207393,9.63E-01,2,0.002407338
4056.8,11364.4,3424,2883.7,999.9,0.3568,0.3014,0.2541,0.0877,10.74033717,2.451144449,2.446848437,5.22E-01,5,0.001305594
